id,student_id,program,grade,status,age,attendance_rate,quiz_score,exams_score,performance_task,activities,final_grade,gpa
1735,2025-380180,BSIT,95.88155,1,18,80.55,100.0,84.38136,100.0,50.0,95.88155,1.33112
1736,2025-790336,BSIT,94.53333,1,20,92.86,100.0,87.89193,100.0,41.28741,94.53333,1.26132
1737,2025-274796,BSCS,95.63796,1,19,99.24,100.0,91.5749,96.42731,50.0,95.63796,1.17393
1738,2025-934055,BSCS,95.97598,1,19,93.33,91.38618,89.83321,100.0,49.45236,95.97598,1.28198
1739,2025-369694,BSCS,95.27391,1,21,96.15,88.37532,91.50223,100.0,50.0,95.27391,1.28599
1740,2025-964764,BSIT,95.60323,1,22,83.3,74.31231,100.0,100.0,50.0,95.60323,1.34265
1741,2025-527253,BSCS,95.50645,1,21,82.63,86.42631,92.74903,100.0,50.0,95.50645,1.33698
1742,2025-718165,BSIT,95.15999,1,19,73.16,99.45546,100.0,94.21787,41.27223,95.15999,1.18916
1743,2025-774966,BSCS,96.57777,1,20,98.79,100.0,92.32305,96.365,49.42557,96.57777,1.15172
1744,2025-157304,BSCS,95.53155,1,21,83.14,100.0,94.58118,96.36985,43.95052,95.53155,1.20396
1745,2025-228222,BSIT,95.49851,1,22,81.49,98.30593,87.88301,99.55178,47.39917,95.49851,1.30502
1746,2025-990473,BSCS,95.16765,1,21,68.46,84.38046,98.15203,100.0,40.39067,95.16765,1.35061
1747,2025-231251,BSCS,94.91397,1,19,76.32,95.99741,90.07454,100.0,43.32549,94.91397,1.32722
1748,2025-551687,BSCS,95.57862,1,18,89.17,89.70607,93.97432,100.0,43.35483,95.57862,1.26872
1749,2025-372326,BSCS,96.04318,1,19,91.62,98.68236,100.0,92.99069,50.0,96.04318,1.10737
1750,2025-627034,BSCS,96.39447,1,24,94.59,100.0,96.13936,95.22127,46.57171,96.39447,1.12566
1751,2025-658174,BSCS,95.69481,1,25,93.47,96.8656,90.23929,98.76973,48.41015,95.69481,1.23721
1752,2025-349672,BSIT,95.09236,1,25,57.36,89.30034,94.53296,100.0,42.95134,95.09236,1.40028
1753,2025-114638,BSIT,96.12293,1,24,80.76,79.15842,97.8254,100.0,50.0,96.12293,1.33182
1754,2025-289470,BSCS,95.82288,1,21,84.92,88.25985,100.0,97.53428,43.30447,95.82288,1.22108
1755,2025-177909,BSDSA,96.01677,1,19,84.27,94.74953,100.0,94.77384,47.48916,96.01677,1.16866
1756,2025-891113,BSIT,95.41514,1,22,79.3,100.0,88.10782,100.0,43.3626,95.41514,1.29886
1757,2025-340222,BSDSA,95.85259,1,22,75.96,76.00315,100.0,100.0,50.0,95.85259,1.35449
1758,2025-785000,BLIS,95.68765,1,18,80.97,98.33046,86.93876,100.0,49.17664,95.68765,1.31521
1759,2025-919203,BSDSA,96.27148,1,23,84.83,79.69136,97.85148,100.0,50.0,96.27148,1.30859
1760,2025-816168,BSIT,95.8141,1,20,74.39,100.0,87.74926,99.00634,49.92256,95.8141,1.31642
1761,2025-243079,BSCS,96.1669,1,21,95.74,91.08109,91.11352,100.0,50.0,96.1669,1.25636
1762,2025-699088,BSIT,95.17982,1,25,87.06,88.13827,100.0,98.11765,41.70303,95.17982,1.22378
1763,2025-480063,BSIT,96.08627,1,23,79.29,99.01307,87.20785,100.0,48.14364,96.08627,1.30686
1764,2025-559828,BSIT,96.14125,1,22,80.85,94.75378,90.72565,100.0,45.88442,96.14125,1.2916
1765,2025-564120,BLIS,96.47861,1,18,97.22,99.55466,86.22701,100.0,50.0,96.47861,1.2363
1766,2025-325166,BSCS,95.97005,1,25,93.42,98.17078,88.89754,100.0,45.40187,95.97005,1.23866
1767,2025-459740,BSIT,94.98659,1,23,75.77,91.08405,94.09398,100.0,43.04675,94.98659,1.31933
1768,2025-783710,BSCS,95.91999,1,22,99.65,80.00674,100.0,100.0,44.98642,95.91999,1.22663
1769,2025-140717,BSCS,95.92882,1,21,94.5,93.56549,92.1675,100.0,44.23388,95.92882,1.2326
1770,2025-440705,BSCS,95.40011,1,21,94.93,83.2997,99.9505,100.0,40.26194,95.40011,1.22807
1771,2025-717047,BSCS,95.70687,1,21,75.87,79.85447,100.0,100.0,45.4744,95.70687,1.32637
1772,2025-911463,BSDSA,96.02888,1,18,67.98,79.28555,100.0,100.0,46.34528,96.02888,1.35733
1773,2025-802233,BLIS,95.83494,1,24,98.86,92.74414,90.89034,100.0,48.93798,95.83494,1.23856
1774,2025-243736,BLIS,95.78629,1,18,94.9,100.0,87.74278,99.18479,50.0,95.78629,1.23491
1775,2025-829484,BSIT,96.05703,1,23,80.5,77.05098,100.0,100.0,50.0,96.05703,1.32468
1776,2025-968409,BSCS,95.97884,1,25,93.01,90.42742,94.02646,100.0,44.95637,95.97884,1.24056
1777,2025-425556,BSCS,96.10856,1,18,97.78,96.98808,88.09263,100.0,50.0,96.10856,1.23813
1778,2025-539201,BSDSA,96.0527,1,19,88.32,94.04134,89.92685,100.0,50.0,96.0527,1.27842
1779,2025-566799,BLIS,95.6598,1,23,89.66,90.40838,94.22843,100.0,44.72581,95.6598,1.2568
1780,2025-111854,BSCS,95.52162,1,20,80.16,92.28664,93.53995,100.0,43.8837,95.52162,1.29024
1781,2025-804779,BSCS,95.35199,1,22,85.39,86.00407,96.86987,100.0,45.08575,95.35199,1.28234
1782,2025-494151,BLIS,96.33899,1,18,80.87,85.51903,97.87639,100.0,43.3115,96.33899,1.27643
1783,2025-376305,BSCS,95.43256,1,18,65.75,89.71708,96.55464,100.0,40.9565,95.43256,1.33369
1784,2025-989745,BSIT,95.99232,1,23,92.17,84.13249,100.0,100.0,40.81512,95.99232,1.22238
1785,2025-729918,BSIT,95.91168,1,20,84.62,100.0,88.79369,100.0,45.19051,95.91168,1.26141
1786,2025-199840,BSIT,96.38311,1,24,98.21,100.0,87.27574,100.0,49.10098,96.38311,1.21772
1787,2025-520495,BSIT,97.04893,1,24,79.05,84.46877,96.39638,100.0,49.68546,97.04893,1.29851
1788,2025-610143,BSIT,96.76612,1,21,92.71,96.13348,89.30782,100.0,49.91796,96.76612,1.24014
1789,2025-712456,BLIS,95.98264,1,21,98.59,85.92533,96.69237,100.0,46.88069,95.98264,1.22221
1790,2025-366327,BSCS,96.23158,1,19,93.64,94.66203,90.23006,100.0,50.0,96.23158,1.24568
1791,2025-718984,BSIT,95.5052,1,23,74.69,91.09449,98.3372,100.0,35.22572,95.5052,1.26435
1792,2025-744686,BSIT,96.46048,1,22,76.69,79.39884,99.87498,100.0,48.99913,96.46048,1.31618
1793,2025-222830,BSDSA,96.77643,1,18,92.52,91.97908,93.28357,100.0,46.63669,96.77643,1.22626
1794,2025-240223,BSIT,96.23549,1,24,78.37,83.32781,98.39069,100.0,46.87643,96.23549,1.29944
1795,2025-724099,BSIT,96.18273,1,19,83.96,90.41134,95.30419,100.0,44.15927,96.18273,1.2583
1796,2025-910085,BSDSA,95.96104,1,23,94.24,100.0,87.92515,100.0,48.36972,95.96104,1.23256
1797,2025-448356,BSCS,95.72582,1,23,92.76,83.39428,100.0,100.0,43.12413,95.72582,1.23019
1798,2025-638816,BSIT,95.38047,1,23,86.02,93.27273,94.34674,100.0,42.51492,95.38047,1.25149
1799,2025-573980,BSCS,95.47107,1,24,77.12,86.76846,100.0,100.0,38.26149,95.47107,1.26984
1800,2025-515563,BSCS,95.90979,1,24,89.06,100.0,89.60826,100.0,44.43667,95.90979,1.2339
1801,2025-568959,BSDSA,96.00106,1,19,89.95,100.0,88.67818,100.0,46.85011,96.00106,1.24004
1802,2025-190729,BSIT,95.4203,1,22,82.21,95.35671,94.82925,100.0,38.66434,95.4203,1.24363
1803,2025-980576,BSIT,96.8764,1,20,94.11,79.1875,100.0,100.0,50.0,96.8764,1.24004
1804,2025-201129,BSIT,96.00177,1,22,90.26,94.40064,92.43661,100.0,46.336,96.00177,1.23849
1805,2025-151958,BSDSA,96.43731,1,25,99.63,83.11671,100.0,100.0,44.42211,96.43731,1.19355
1806,2025-330051,BSDSA,96.20775,1,19,99.05,80.54973,100.0,100.0,48.38803,96.20775,1.22008
1807,2025-715187,BSCS,96.5477,1,24,98.75,86.11053,100.0,98.05807,50.0,96.5477,1.17135
1808,2025-856594,BSIT,96.75074,1,21,92.79,100.0,87.84298,100.0,50.0,96.75074,1.22671
1809,2025-849637,BSCS,96.09539,1,22,94.78,100.0,90.57927,100.0,43.21166,96.09539,1.1964
1810,2025-907924,BSIT,95.76389,1,24,96.64,100.0,90.27147,100.0,44.05989,95.76389,1.19796
1811,2025-861199,BSIT,95.57261,1,19,83.88,89.31479,100.0,100.0,35.80757,95.57261,1.2208
1812,2025-241910,BSIT,95.88431,1,24,92.48,91.58342,100.0,98.04764,42.18285,95.88431,1.16326
1813,2025-153452,BSIT,95.49099,1,23,90.7,100.0,92.05704,100.0,39.84078,95.49099,1.20466
1814,2025-466718,BSDSA,95.77605,1,20,91.71,100.0,91.85926,100.0,40.47119,95.77605,1.19843
1815,2025-778950,BSCS,96.56753,1,18,92.43,80.61012,100.0,100.0,50.0,96.56753,1.24032
1816,2025-206751,BLIS,96.27924,1,19,94.55,99.01423,91.66976,100.0,43.36728,96.27924,1.18918
1817,2025-707318,BLIS,96.43376,1,24,99.73,100.0,88.44164,100.0,50.0,96.43376,1.19684
1818,2025-952303,BSCS,96.02641,1,19,93.52,87.75906,97.24973,100.0,46.40286,96.02641,1.22043
1819,2025-476254,BSIT,96.82885,1,21,89.0,100.0,100.0,94.247,50.0,96.82885,1.09474
1820,2025-100388,BSIT,96.50889,1,25,92.13,88.61547,98.44747,100.0,42.20635,96.50889,1.19704
1821,2025-770171,BSDSA,96.93774,1,20,91.98,80.95414,100.0,100.0,50.0,96.93774,1.23344
1822,2025-730739,BSIT,96.9698,1,22,87.16,95.34597,91.62603,100.0,49.43466,96.9698,1.23756
1823,2025-261282,BSDSA,96.04352,1,24,96.34,85.74311,100.0,99.6661,44.57839,96.04352,1.192
1824,2025-882504,BLIS,96.55599,1,22,91.28,100.0,88.62477,100.0,50.0,96.55599,1.22649
1825,2025-714178,BSIT,96.77583,1,21,89.99,100.0,90.05936,100.0,46.45243,96.77583,1.21091
1826,2025-997058,BSCS,96.52491,1,20,72.96,82.95133,100.0,100.0,47.25103,96.52491,1.30015
1827,2025-975635,BSIT,95.8987,1,24,96.73,100.0,90.74147,100.0,44.99348,95.8987,1.1898
1828,2025-340522,BSCS,96.63982,1,21,82.86,100.0,100.0,94.37521,50.0,96.63982,1.12232
1829,2025-267857,BSCS,96.42771,1,18,95.09,96.32172,100.0,95.52285,50.0,96.42771,1.10622
1830,2025-351076,BSCS,96.35374,1,22,59.01,87.20618,100.0,100.0,41.55642,96.35374,1.32465
1831,2025-401156,BSCS,96.65705,1,25,97.63,90.72373,95.50071,100.0,47.53999,96.65705,1.19117
1832,2025-448171,BSCS,96.92151,1,19,96.57,81.66374,100.0,100.0,50.0,96.92151,1.20967
1833,2025-726928,BSIT,96.41833,1,19,92.58,100.0,91.62173,100.0,43.50786,96.41833,1.18753
1834,2025-995644,BSCS,96.6152,1,23,95.59,100.0,91.47634,100.0,43.9382,96.6152,1.17408
1835,2025-760579,BSIT,96.65257,1,25,78.43,82.08044,100.0,100.0,49.66481,96.65257,1.2832
1836,2025-762142,BSIT,96.63348,1,22,99.4,89.25355,97.22725,100.0,45.87318,96.63348,1.17551
1837,2025-278168,BSIT,96.30588,1,23,71.98,87.7822,100.0,100.0,41.22173,96.30588,1.26893
1838,2025-397373,BSCS,96.59181,1,19,96.76,83.86543,100.0,100.0,47.18826,96.59181,1.19657
1839,2025-501535,BSDSA,96.67578,1,20,81.29,96.85178,94.98952,100.0,40.92145,96.67578,1.21334
1840,2025-816704,BSCS,96.85639,1,18,86.59,83.27942,100.0,100.0,48.78848,96.85639,1.2377
1841,2025-735920,BSCS,97.17681,1,18,99.51,100.0,100.0,94.75662,50.0,97.17681,1.04713
1842,2025-698894,BSIT,96.32423,1,23,88.92,92.2686,96.48323,100.0,44.28314,96.32423,1.20718
1843,2025-533687,BSIT,96.71101,1,24,76.69,96.51259,100.0,95.87392,49.8467,96.71101,1.17376
1844,2025-238499,BSCS,96.22607,1,19,85.95,97.36572,100.0,95.59137,50.0,96.22607,1.13766
1845,2025-293397,BSCS,96.60107,1,23,93.31,90.11679,95.56628,100.0,50.0,96.60107,1.21341
1846,2025-775649,BSIT,96.97676,1,22,83.61,99.57881,89.90391,100.0,50.0,96.97676,1.23845
1847,2025-784017,BSCS,96.49892,1,23,75.29,87.01429,99.91836,100.0,43.91789,96.49892,1.25972
1848,2025-480412,BSIT,96.279,1,21,83.03,87.90198,100.0,100.0,42.57966,96.279,1.2242
1849,2025-687865,BSIT,96.62723,1,20,92.21,93.9257,95.80996,100.0,44.07109,96.62723,1.184
1850,2025-193317,BSIT,96.5235,1,19,79.92,88.95848,100.0,100.0,41.10289,96.5235,1.22428
1851,2025-661788,BSIT,96.29108,1,22,91.55,89.55625,100.0,100.0,40.34808,96.29108,1.17669
1852,2025-877071,BLIS,96.4143,1,24,83.97,99.25588,91.77868,100.0,46.56238,96.4143,1.2261
1853,2025-527153,BSIT,95.83556,1,20,84.37,94.90802,100.0,100.0,33.51576,95.83556,1.16989
1854,2025-244044,BSIT,97.52426,1,18,79.98,99.52734,91.24733,100.0,48.82235,97.52426,1.22851
1855,2025-878609,BSCS,97.3556,1,18,74.56,100.0,91.53927,100.0,47.38393,97.3556,1.2456
1856,2025-167049,BSIT,96.63894,1,21,88.32,97.34271,92.1421,100.0,50.0,96.63894,1.21605
1857,2025-519280,BSCS,97.1843,1,20,89.29,84.47884,100.0,100.0,50.0,97.1843,1.21206
1858,2025-317134,BSIT,96.80916,1,23,91.04,98.87539,91.42948,100.0,50.0,96.80916,1.19874
1859,2025-228082,BSCS,97.12077,1,19,92.82,85.60998,100.0,100.0,48.51065,97.12077,1.18991
1860,2025-553736,BSCS,96.32303,1,18,87.54,97.52091,95.49092,100.0,42.07594,96.32303,1.18261
1861,2025-577540,BSIT,96.85049,1,21,70.8,89.09,100.0,100.0,43.49646,96.85049,1.25447
1862,2025-352484,BSIT,96.78182,1,21,81.5,90.77645,100.0,100.0,41.04629,96.78182,1.19928
1863,2025-412218,BSIT,97.34962,1,19,84.04,100.0,95.02746,97.95839,50.0,97.34962,1.16592
1864,2025-365790,BSIT,97.0266,1,18,78.65,93.08289,100.0,99.20213,41.79538,97.0266,1.18831
1865,2025-511060,BSIT,96.3653,1,23,74.58,100.0,96.84494,100.0,35.35029,96.3653,1.1977
1866,2025-748015,BSIT,96.31439,1,19,95.35,91.15063,99.3734,100.0,42.44006,96.31439,1.15588
1867,2025-723533,BSIT,96.72672,1,23,94.03,95.24676,100.0,97.78691,45.85244,96.72672,1.11428
1868,2025-228673,BSCS,96.66287,1,19,99.24,95.41192,97.26667,100.0,41.56397,96.66287,1.12594
1869,2025-786123,BSDSA,96.96527,1,19,93.5,97.45919,92.68204,100.0,50.0,96.96527,1.1827
1870,2025-584016,BSIT,97.02998,1,20,94.35,99.40507,91.65197,100.0,50.0,97.02998,1.17506
1871,2025-668802,BSIT,96.89614,1,21,63.49,89.13236,99.69876,100.0,45.34766,96.89614,1.28626
1872,2025-795612,BSCS,97.07829,1,25,98.32,88.18191,100.0,100.0,46.23665,97.07829,1.14801
1873,2025-391207,BSCS,97.14564,1,23,94.74,98.34573,93.24674,100.0,47.93906,97.14564,1.16098
1874,2025-127061,BSDSA,97.57896,1,21,96.56,100.0,91.48636,100.0,49.89547,97.57896,1.15466
1875,2025-960233,BSDSA,96.79692,1,25,85.89,92.22607,97.70644,100.0,46.20393,96.79692,1.1974
1876,2025-962254,BSIT,96.59233,1,23,79.75,95.93745,96.8247,100.0,43.30857,96.59233,1.20613
1877,2025-333197,BSIT,97.30025,1,24,96.69,98.05555,92.95391,100.0,50.0,97.30025,1.15654
1878,2025-864415,BSIT,96.98831,1,23,88.12,99.76613,91.93577,100.0,50.0,96.98831,1.19435
1879,2025-187513,BSCS,97.08673,1,22,87.59,90.51564,100.0,100.0,43.78426,97.08673,1.17213
1880,2025-193267,BSIT,97.27823,1,20,73.77,100.0,92.40382,100.0,48.66356,97.27823,1.23962
1881,2025-534699,BSIT,97.54139,1,20,87.41,88.87071,98.60915,100.0,50.0,97.54139,1.19542
1882,2025-728712,BLIS,97.21038,1,18,85.03,96.13551,94.52871,100.0,49.47955,97.21038,1.20109
1883,2025-595971,BSIT,96.94746,1,21,98.81,91.44895,100.0,98.59268,50.0,96.94746,1.12201
1884,2025-959082,BSCS,97.28897,1,23,99.39,93.63031,96.21165,100.0,49.26903,97.28897,1.14223
1885,2025-402360,BSCS,97.98063,1,20,87.1,87.12464,100.0,100.0,49.57126,97.98063,1.18691
1886,2025-287348,BSIT,96.99631,1,19,84.54,100.0,95.50665,100.0,41.61066,96.99631,1.16382
1887,2025-523631,BSCS,97.45801,1,23,93.53,100.0,93.9178,100.0,45.71769,97.45801,1.13954
1888,2025-858198,BSCS,98.0277,1,25,80.2,100.0,92.25256,100.0,50.0,98.0277,1.20373
1889,2025-318824,BSCS,97.33051,1,21,96.48,87.15567,100.0,100.0,50.0,97.33051,1.15955
1890,2025-558273,BSIT,96.86568,1,18,85.76,88.97936,100.0,100.0,47.27429,96.86568,1.19527
1891,2025-198653,BSCS,97.08575,1,25,97.6,90.26707,98.26501,100.0,50.0,97.08575,1.15491
1892,2025-749781,BSIT,97.08435,1,25,75.87,89.02772,100.0,100.0,47.57355,97.08435,1.23095
1893,2025-431843,BSIT,96.85042,1,25,97.1,100.0,94.45009,100.0,45.01712,96.85042,1.12859
1894,2025-154062,BSIT,96.88389,1,19,98.41,89.61173,100.0,100.0,46.97584,96.88389,1.13932
1895,2025-632104,BSCS,97.50972,1,24,95.16,93.10813,98.31452,100.0,45.96257,97.50972,1.13457
1896,2025-404100,BSCS,97.71836,1,22,93.08,100.0,99.31089,96.63154,50.0,97.71836,1.07246
1897,2025-863107,BSIT,97.39637,1,23,96.62,100.0,100.0,97.39436,44.80549,97.39637,1.05518
1898,2025-478069,BLIS,97.22598,1,20,89.86,93.71965,100.0,100.0,41.32216,97.22598,1.13519
1899,2025-389890,BSIT,96.64838,1,23,61.18,98.0955,99.57472,100.0,35.98727,96.64838,1.22925
1900,2025-611337,BSCS,97.27367,1,19,99.1,88.17779,100.0,100.0,50.0,97.27367,1.1418
1901,2025-965958,BSIT,97.61152,1,18,83.63,100.0,94.74906,100.0,45.59256,97.61152,1.16671
1902,2025-796628,BSCS,97.09935,1,21,80.06,94.1051,100.0,100.0,41.66978,97.09935,1.17333
1903,2025-653527,BSDSA,97.78319,1,21,82.42,98.02097,94.45191,100.0,50.0,97.78319,1.1882
1904,2025-870579,BSIT,97.40024,1,25,95.72,90.68891,100.0,100.0,47.61937,97.40024,1.1332
1905,2025-388885,BSCS,98.18995,1,19,85.2,89.11509,100.0,100.0,50.0,98.18995,1.17524
1906,2025-383715,BSCS,97.72125,1,24,99.3,100.0,95.23839,100.0,46.31695,97.72125,1.0964
1907,2025-684011,BSDSA,97.43665,1,19,87.7,99.6615,97.44286,100.0,41.45522,97.43665,1.12361
1908,2025-106760,BSCS,98.01793,1,25,87.28,100.0,100.0,97.40287,48.25713,98.01793,1.08259
1909,2025-566464,BSCS,97.25857,1,22,98.12,100.0,97.58996,100.0,41.31839,97.25857,1.0803
1910,2025-613713,BSIT,97.52757,1,22,89.4,93.34631,100.0,100.0,45.41042,97.52757,1.13519
1911,2025-688384,BSIT,97.00031,1,25,90.92,100.0,95.22179,100.0,47.62803,97.00031,1.14165
1912,2025-929890,BSIT,97.37412,1,20,98.29,96.04077,100.0,100.0,41.72587,97.37412,1.08053
1913,2025-427633,BSCS,98.39003,1,21,83.05,98.06326,96.38738,100.0,47.90632,98.39003,1.1524
1914,2025-806456,BSIT,97.86808,1,22,99.45,100.0,94.46097,100.0,50.0,97.86808,1.10278
1915,2025-300403,BSIT,97.73644,1,21,99.79,100.0,94.51465,100.0,50.0,97.73644,1.10288
1916,2025-947385,BSIT,97.06387,1,22,93.01,96.83316,100.0,100.0,41.07787,97.06387,1.10027
1917,2025-256449,BSIT,97.03005,1,24,70.8,93.44226,100.0,100.0,46.38599,97.03005,1.21678
1918,2025-473271,BSIT,98.40587,1,20,94.78,91.06816,100.0,100.0,50.0,98.40587,1.11784
1919,2025-968861,BSIT,98.2767,1,25,94.68,100.0,94.8832,100.0,50.0,98.2767,1.11025
1920,2025-870231,BSCS,98.0909,1,21,81.62,92.66178,99.29436,100.0,50.0,98.0909,1.17124
1921,2025-665029,BSIT,97.6601,1,19,91.54,93.66401,100.0,100.0,47.02898,97.6601,1.12197
1922,2025-564675,BSIT,97.75799,1,23,91.8,91.82349,100.0,100.0,50.0,97.75799,1.13408
1923,2025-736314,BSCS,97.98592,1,21,75.76,100.0,97.59967,99.71321,45.18902,97.98592,1.15799
1924,2025-552912,BSCS,96.89805,1,24,84.11,100.0,100.0,100.0,37.8318,96.89805,1.11319
1925,2025-282530,BSCS,98.21144,1,22,96.96,100.0,95.48264,100.0,50.0,98.21144,1.09499
1926,2025-794604,BSIT,98.03666,1,23,81.55,92.60188,100.0,100.0,50.0,98.03666,1.1644
1927,2025-513158,BLIS,97.78495,1,20,97.87,95.22214,100.0,100.0,46.78111,97.78495,1.08218
1928,2025-163160,BSCS,97.60521,1,21,84.12,97.15049,100.0,100.0,44.12541,97.60521,1.12463
1929,2025-485904,BSIT,97.15669,1,24,97.47,100.0,100.0,100.0,40.00605,97.15669,1.05561
1930,2025-638901,BSIT,97.42443,1,20,88.07,100.0,100.0,100.0,40.06426,97.42443,1.08893
1931,2025-418030,BSCS,98.33754,1,21,89.69,94.43247,100.0,100.0,48.45321,98.33754,1.11238
1932,2025-536052,BSCS,97.46792,1,21,84.31,99.46701,100.0,100.0,41.03238,97.46792,1.10754
1933,2025-386457,BSIT,98.4209,1,23,87.45,98.0236,98.76245,100.0,46.45967,98.4209,1.10613
1934,2025-285739,BSCS,98.013,1,21,98.74,100.0,96.22135,100.0,50.0,98.013,1.08218
1935,2025-983363,BSIT,97.61897,1,18,93.38,97.52804,100.0,100.0,44.37582,97.61897,1.08435
1936,2025-226802,BSDSA,98.17259,1,18,92.33,100.0,97.00235,100.0,48.30534,98.17259,1.09589
1937,2025-422135,BSCS,98.45218,1,21,94.41,93.90806,100.0,100.0,50.0,98.45218,1.09586
1938,2025-943422,BSCS,97.67538,1,23,83.24,100.0,100.0,100.0,40.92263,97.67538,1.10423
1939,2025-486786,BSIT,97.99782,1,25,94.48,100.0,96.51912,100.0,50.0,97.99782,1.09589
1940,2025-364805,BSIT,98.5385,1,18,99.87,94.32632,100.0,100.0,50.0,98.5385,1.06929
1941,2025-265096,BSIT,98.41225,1,18,88.13,99.30531,97.39014,100.0,49.14737,98.41225,1.10976
1942,2025-647777,BSIT,98.33721,1,22,95.03,100.0,97.15604,100.0,48.88522,98.33721,1.08061
1943,2025-331135,BSIT,97.62311,1,25,85.53,100.0,100.0,100.0,42.2317,97.62311,1.09591
1944,2025-107777,BSCS,98.03072,1,19,92.04,100.0,98.27115,100.0,46.71452,98.03072,1.08409
1945,2025-164115,BSCS,98.11373,1,19,99.68,100.0,100.0,99.58619,44.86453,98.11373,1.03146
1946,2025-466716,BLIS,97.58919,1,24,77.64,100.0,100.0,100.0,42.80234,97.58919,1.12801
1947,2025-349987,BSCS,97.66702,1,21,92.41,100.0,100.0,100.0,43.00555,97.66702,1.06769
1948,2025-995639,BSIT,98.65162,1,18,82.54,98.21772,98.33285,100.0,50.0,98.65162,1.12568
1949,2025-109702,BSCS,98.50094,1,25,98.09,95.65597,100.0,100.0,49.73946,98.50094,1.06638
1950,2025-267595,BSIT,98.01057,1,24,98.76,95.59665,100.0,100.0,50.0,98.01057,1.07202
1951,2025-918623,BSCS,97.66511,1,25,95.99,100.0,100.0,100.0,43.51049,97.66511,1.0534
1952,2025-220949,BSCS,98.28048,1,20,99.87,100.0,100.0,100.0,43.53644,98.28048,1.02803
1953,2025-803155,BSCS,98.42429,1,18,89.76,100.0,100.0,100.0,43.56811,98.42429,1.06617
1954,2025-862447,BSIT,98.95526,1,24,90.29,96.80333,100.0,100.0,48.39864,98.95526,1.08113
1955,2025-280334,BSCS,98.57435,1,22,92.69,100.0,98.00779,100.0,48.83992,98.57435,1.07596
1956,2025-493461,BSCS,98.44294,1,24,97.82,95.91082,100.0,100.0,50.0,98.44294,1.06635
1957,2025-902299,BLIS,97.97582,1,21,88.67,99.37814,100.0,100.0,45.25648,97.97582,1.08268
1958,2025-835685,BSDSA,98.29731,1,20,98.54,100.0,100.0,100.0,44.61038,98.29731,1.03308
1959,2025-112145,BLIS,97.77044,1,23,98.26,100.0,100.0,100.0,44.74462,97.77044,1.04263
1960,2025-983962,BSIT,98.25149,1,20,98.79,100.0,100.0,100.0,44.94829,98.25149,1.03282
1961,2025-818663,BSCS,98.49329,1,22,96.91,97.00052,100.0,100.0,49.68249,98.49329,1.06046
1962,2025-896886,BSIT,98.22402,1,22,96.53,100.0,98.17391,100.0,50.0,98.22402,1.06421
1963,2025-836413,BSCS,98.29794,1,25,92.12,100.0,100.0,100.0,45.57017,98.29794,1.05875
1964,2025-762019,BSIT,98.45506,1,25,94.81,100.0,100.0,100.0,45.71704,98.45506,1.04548
1965,2025-971327,BSCS,98.20635,1,24,95.88,100.0,100.0,100.0,46.23623,98.20635,1.04518
1966,2025-672813,BLIS,98.37692,1,25,79.66,100.0,100.0,100.0,46.63086,98.37692,1.10733
1967,2025-904753,BSDSA,98.55361,1,18,95.03,97.80741,100.0,100.0,50.0,98.55361,1.06056
1968,2025-627363,BSDSA,98.56054,1,22,99.67,97.81913,100.0,100.0,50.0,98.56054,1.0418
1969,2025-802183,BLIS,98.92223,1,25,97.37,98.59349,100.0,100.0,48.95017,98.92223,1.03902
1970,2025-984096,BSDSA,98.87866,1,22,99.82,98.20088,100.0,100.0,50.0,98.87866,1.03305
1971,2025-884305,BLIS,98.60979,1,19,99.53,100.0,100.0,100.0,47.3147,98.60979,1.02412
1972,2025-709959,BSIT,98.94724,1,25,97.85,100.0,100.0,100.0,47.44879,98.94724,1.02544
1973,2025-219203,BLIS,99.06146,1,25,97.59,100.0,100.0,100.0,47.58121,99.06146,1.02466
1974,2025-276888,BSIT,98.4426,1,25,92.14,100.0,99.03286,100.0,50.0,98.4426,1.06796
1975,2025-654404,BSIT,98.81694,1,23,98.31,100.0,100.0,100.0,47.76912,98.81694,1.02569
1976,2025-100447,BSCS,98.86734,1,23,96.24,100.0,100.0,100.0,47.95524,98.86734,1.03316
1977,2025-760210,BSIT,98.88039,1,20,99.04,98.7705,100.0,100.0,50.0,98.88039,1.03159
1978,2025-795051,BSCS,98.26679,1,24,93.91,99.47187,100.0,100.0,49.17636,98.26679,1.05632
1979,2025-994109,BSCS,98.79095,1,22,93.46,98.93169,100.0,100.0,50.0,98.79095,1.05405
1980,2025-692117,BSCS,98.9103,1,18,93.13,98.9976,100.0,100.0,50.0,98.9103,1.05293
1981,2025-328216,BSIT,99.1363,1,21,94.86,100.0,100.0,100.0,48.7601,99.1363,1.03438
1982,2025-429736,BSIT,99.02414,1,20,97.39,100.0,99.69207,100.0,50.0,99.02414,1.02975
1983,2025-508834,BSCS,98.98438,1,20,98.83,100.0,100.0,100.0,49.45516,98.98438,1.02093
1984,2025-697985,BSCS,98.76609,1,19,94.88,99.7808,100.0,100.0,50.0,98.76609,1.04198
1985,2025-571717,BLIS,98.42598,1,23,99.83,100.0,100.0,100.0,49.68445,98.42598,1.02586
1986,2025-773423,BSDSA,98.24742,1,20,98.91,100.0,99.99368,100.0,50.0,98.24742,1.03248
1987,2025-855819,BSDSA,99.64657,1,18,77.5,100.0,100.0,100.0,50.0,99.64657,1.09565
